tier,noise_fraction,trial,split_id,n_train_observations,n_test_observations,train_times_h,test_times_h,method,test_rmse_observed_log,test_rmse_latent_log,alpha,beta,alpha_relative_error_pct,beta_relative_error_pct,training_objective,initial_condition_max_abs_error
low,0.05,8,f89705f4c9d2,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.7878788;6.9090909;7.030303;7.1515152;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.36363636;0.84848485;1.5757576;2.3030303;2.4242424;2.9090909;3.2727273;3.5151515;4.4848485;4.6060606;5.3333333;5.6969697;5.9393939;6.6666667;7.2727273;8.1212121;8.8484848;9.0909091;10.060606;11.878788,NLLS,0.051597823340164245,0.006807938468055498,0.0009638165793879708,0.09670539556753811,3.618342061202917,3.2946044324618895,0.22872461556081933,0.0
low,0.05,8,f89705f4c9d2,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.7878788;6.9090909;7.030303;7.1515152;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.36363636;0.84848485;1.5757576;2.3030303;2.4242424;2.9090909;3.2727273;3.5151515;4.4848485;4.6060606;5.3333333;5.6969697;5.9393939;6.6666667;7.2727273;8.1212121;8.8484848;9.0909091;10.060606;11.878788,NN,0.05661229275120675,0.039993351244643885,,,,,0.006269394660942079,0.0
low,0.05,8,f89705f4c9d2,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.5454545;2.6666667;2.7878788;3.030303;3.1515152;3.3939394;3.6363636;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.4545455;5.5757576;5.8181818;6.0606061;6.1818182;6.3030303;6.4242424;6.5454545;6.7878788;6.9090909;7.030303;7.1515152;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.969697;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;12,0.36363636;0.84848485;1.5757576;2.3030303;2.4242424;2.9090909;3.2727273;3.5151515;4.4848485;4.6060606;5.3333333;5.6969697;5.9393939;6.6666667;7.2727273;8.1212121;8.8484848;9.0909091;10.060606;11.878788,PINN,0.05788817003435124,0.02547286899942265,0.0005613508989129639,0.00022400094381918017,43.86491010870361,99.77599905618082,0.008619012133983051,0.0
low,0.05,9,3b1d2e8717ca,80,20,0;0.12121212;0.36363636;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788,0.24242424;0.84848485;2.6666667;3.030303;3.5151515;3.6363636;4.4848485;4.7272727;4.969697;5.2121212;5.6969697;6.3030303;6.7878788;7.7575758;7.8787879;8;8.2424242;10.909091;11.030303;12,NLLS,0.0498318394081654,0.007256493255348477,0.000981188451243013,0.10271313981893901,1.8811548756986984,2.713139818938992,0.18383721077068507,0.0
low,0.05,9,3b1d2e8717ca,80,20,0;0.12121212;0.36363636;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788,0.24242424;0.84848485;2.6666667;3.030303;3.5151515;3.6363636;4.4848485;4.7272727;4.969697;5.2121212;5.6969697;6.3030303;6.7878788;7.7575758;7.8787879;8;8.2424242;10.909091;11.030303;12,NN,0.05733540125966288,0.047782117922139516,,,,,0.00488576173383603,0.0
low,0.05,9,3b1d2e8717ca,80,20,0;0.12121212;0.36363636;0.48484848;0.60606061;0.72727273;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;2.9090909;3.1515152;3.2727273;3.3939394;3.7575758;3.8787879;4;4.1212121;4.2424242;4.3636364;4.6060606;4.8484848;5.0909091;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788,0.24242424;0.84848485;2.6666667;3.030303;3.5151515;3.6363636;4.4848485;4.7272727;4.969697;5.2121212;5.6969697;6.3030303;6.7878788;7.7575758;7.8787879;8;8.2424242;10.909091;11.030303;12,PINN,0.08179998056016141,0.05223754121441358,0.0009025382822071496,0.00267992275561492,9.74617177928504,97.32007724438509,0.01552240920341546,0.0
low,0.05,10,cb35ae3abe06,80,20,0;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.5151515;3.6363636;3.7575758;3.8787879;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.12121212;0.48484848;1.3333333;1.4545455;1.6969697;2.7878788;3.3939394;4;4.1212121;6.0606061;6.1818182;6.3030303;7.030303;7.5151515;9.4545455;10.181818;10.30303;10.545455;11.393939;11.636364,NLLS,0.04165032036920172,0.013936107216506882,0.0009366543766944564,0.08642815548526712,6.334562330554361,13.571844514732877,0.1999721808816824,0.0
low,0.05,10,cb35ae3abe06,80,20,0;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.5151515;3.6363636;3.7575758;3.8787879;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.12121212;0.48484848;1.3333333;1.4545455;1.6969697;2.7878788;3.3939394;4;4.1212121;6.0606061;6.1818182;6.3030303;7.030303;7.5151515;9.4545455;10.181818;10.30303;10.545455;11.393939;11.636364,NN,0.048796219292285385,0.04632903168697597,,,,,0.006606198107681802,0.0
low,0.05,10,cb35ae3abe06,80,20,0;0.24242424;0.36363636;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.5454545;2.6666667;2.9090909;3.030303;3.1515152;3.2727273;3.5151515;3.6363636;3.7575758;3.8787879;4.2424242;4.3636364;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.515152;11.757576;11.878788;12,0.12121212;0.48484848;1.3333333;1.4545455;1.6969697;2.7878788;3.3939394;4;4.1212121;6.0606061;6.1818182;6.3030303;7.030303;7.5151515;9.4545455;10.181818;10.30303;10.545455;11.393939;11.636364,PINN,0.06688565196253529,0.04963787582834527,0.000738549730693017,0.00052112092509395,26.1450269306983,99.47887907490605,0.008244671820911589,0.0
moderate,0.1,1,3877a033379a,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.3939394;3.6363636;3.7575758;4;4.1212121;4.2424242;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.636364;11.757576;11.878788;12,0.36363636;0.72727273;1.6969697;2.1818182;2.5454545;3.1515152;3.2727273;3.5151515;3.8787879;4.3636364;6.4242424;6.5454545;7.030303;7.6363636;7.7575758;9.2121212;9.4545455;10.181818;10.545455;11.515152,NLLS,0.10022299768514537,0.007291923530644729,0.0010303631934223574,0.11029805839954476,3.036319342235738,10.298058399544763,0.8449589726521552,0.0
moderate,0.1,1,3877a033379a,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.3939394;3.6363636;3.7575758;4;4.1212121;4.2424242;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.636364;11.757576;11.878788;12,0.36363636;0.72727273;1.6969697;2.1818182;2.5454545;3.1515152;3.2727273;3.5151515;3.8787879;4.3636364;6.4242424;6.5454545;7.030303;7.6363636;7.7575758;9.2121212;9.4545455;10.181818;10.545455;11.515152,NN,0.13476673629937008,0.060946269747727266,,,,,0.009934276411468379,0.0
moderate,0.1,1,3877a033379a,80,20,0;0.12121212;0.24242424;0.48484848;0.60606061;0.84848485;0.96969697;1.0909091;1.2121212;1.3333333;1.4545455;1.5757576;1.8181818;1.9393939;2.0606061;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.3939394;3.6363636;3.7575758;4;4.1212121;4.2424242;4.4848485;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.6666667;6.7878788;6.9090909;7.1515152;7.2727273;7.3939394;7.5151515;7.8787879;8;8.1212121;8.2424242;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.3333333;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.30303;10.424242;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.636364;11.757576;11.878788;12,0.36363636;0.72727273;1.6969697;2.1818182;2.5454545;3.1515152;3.2727273;3.5151515;3.8787879;4.3636364;6.4242424;6.5454545;7.030303;7.6363636;7.7575758;9.2121212;9.4545455;10.181818;10.545455;11.515152,PINN,0.11377602156846481,0.039645359013875385,0.000716446853727471,0.004018659441292765,28.355314627252902,95.98134055870725,0.011027606300164824,0.0
moderate,0.1,2,fe60b53a55d9,80,20,0;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.24242424;0.36363636;0.48484848;1.2121212;1.8181818;2.5454545;3.8787879;4.3636364;4.4848485;5.6969697;6.3030303;7.030303;7.1515152;8;8.3636364;9.0909091;9.3333333;9.8181818;11.151515,NLLS,0.10725716535096247,0.007173212034591459,0.0010000445278579599,0.09328166988341415,0.004452785795994174,6.718330116585857,0.8941199366002694,0.0
moderate,0.1,2,fe60b53a55d9,80,20,0;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.24242424;0.36363636;0.48484848;1.2121212;1.8181818;2.5454545;3.8787879;4.3636364;4.4848485;5.6969697;6.3030303;7.030303;7.1515152;8;8.3636364;9.0909091;9.3333333;9.8181818;11.151515,NN,0.12184809433515391,0.057694502414618286,,,,,0.013824661998850707,0.0
moderate,0.1,2,fe60b53a55d9,80,20,0;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.3333333;1.4545455;1.5757576;1.6969697;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.6666667;2.7878788;2.9090909;3.030303;3.1515152;3.2727273;3.3939394;3.5151515;3.6363636;3.7575758;4;4.1212121;4.2424242;4.6060606;4.7272727;4.8484848;4.969697;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.4242424;6.5454545;6.6666667;6.7878788;6.9090909;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8.1212121;8.2424242;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.2121212;9.4545455;9.5757576;9.6969697;9.9393939;10.060606;10.181818;10.30303;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.12121212;0.24242424;0.36363636;0.48484848;1.2121212;1.8181818;2.5454545;3.8787879;4.3636364;4.4848485;5.6969697;6.3030303;7.030303;7.1515152;8;8.3636364;9.0909091;9.3333333;9.8181818;11.151515,PINN,0.11840900654632985,0.04735673898890774,0.0008022183126699157,0.000876913173907294,19.778168733008428,99.12308682609272,0.013320814519616826,0.0
moderate,0.1,3,3ee3928f51f6,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;3.030303;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.60606061;1.0909091;1.5757576;2.5454545;2.6666667;2.9090909;3.1515152;3.5151515;4;4.1212121;4.2424242;4.4848485;4.7272727;4.969697;5.8181818;6.1818182;6.7878788;7.5151515;8.2424242;10.30303,NLLS,0.09907251681620614,0.010507442031203872,0.00092628837110751,0.0916750087703718,7.371162889249005,8.324991229628209,0.7189615069957653,0.0
moderate,0.1,3,3ee3928f51f6,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;3.030303;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.60606061;1.0909091;1.5757576;2.5454545;2.6666667;2.9090909;3.1515152;3.5151515;4;4.1212121;4.2424242;4.4848485;4.7272727;4.969697;5.8181818;6.1818182;6.7878788;7.5151515;8.2424242;10.30303,NN,0.1066851317589779,0.04648845467202944,,,,,0.011307461100962203,0.0
moderate,0.1,3,3ee3928f51f6,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.72727273;0.84848485;0.96969697;1.2121212;1.3333333;1.4545455;1.6969697;1.8181818;1.9393939;2.0606061;2.1818182;2.3030303;2.4242424;2.7878788;3.030303;3.2727273;3.3939394;3.6363636;3.7575758;3.8787879;4.3636364;4.6060606;4.8484848;5.0909091;5.2121212;5.3333333;5.4545455;5.5757576;5.6969697;5.9393939;6.0606061;6.3030303;6.4242424;6.5454545;6.6666667;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.6363636;7.7575758;7.8787879;8;8.1212121;8.3636364;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.5757576;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.424242;10.545455;10.666667;10.787879;10.909091;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,0.60606061;1.0909091;1.5757576;2.5454545;2.6666667;2.9090909;3.1515152;3.5151515;4;4.1212121;4.2424242;4.4848485;4.7272727;4.969697;5.8181818;6.1818182;6.7878788;7.5151515;8.2424242;10.30303,PINN,0.12223216202032003,0.05696551333547329,0.0008874072771759579,0.00374217359046985,11.25927228240422,96.25782640953014,0.012134238466620784,0.0
moderate,0.1,4,ad6abebe12d8,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;3.030303;3.3939394;3.5151515;3.6363636;3.7575758;4.2424242;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.1212121;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,1.3333333;1.4545455;2.0606061;2.6666667;2.9090909;3.1515152;3.2727273;3.8787879;4;4.1212121;4.7272727;4.8484848;5.4545455;5.6969697;6.4242424;8.2424242;8.3636364;9.5757576;10.545455;10.909091,NLLS,0.10529217003895529,0.010140970342936392,0.0010675438112416184,0.11213805393945489,6.754381124161846,12.138053939454885,1.12346167334503,0.0
moderate,0.1,4,ad6abebe12d8,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;3.030303;3.3939394;3.5151515;3.6363636;3.7575758;4.2424242;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.1212121;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,1.3333333;1.4545455;2.0606061;2.6666667;2.9090909;3.1515152;3.2727273;3.8787879;4;4.1212121;4.7272727;4.8484848;5.4545455;5.6969697;6.4242424;8.2424242;8.3636364;9.5757576;10.545455;10.909091,NN,0.16457553972453415,0.08907650513008888,,,,,0.014494349734238821,0.0
moderate,0.1,4,ad6abebe12d8,80,20,0;0.12121212;0.24242424;0.36363636;0.48484848;0.60606061;0.72727273;0.84848485;0.96969697;1.0909091;1.2121212;1.5757576;1.6969697;1.8181818;1.9393939;2.1818182;2.3030303;2.4242424;2.5454545;2.7878788;3.030303;3.3939394;3.5151515;3.6363636;3.7575758;4.2424242;4.3636364;4.4848485;4.6060606;4.969697;5.0909091;5.2121212;5.3333333;5.5757576;5.8181818;5.9393939;6.0606061;6.1818182;6.3030303;6.5454545;6.6666667;6.7878788;6.9090909;7.030303;7.1515152;7.2727273;7.3939394;7.5151515;7.6363636;7.7575758;7.8787879;8;8.1212121;8.4848485;8.6060606;8.7272727;8.8484848;8.969697;9.0909091;9.2121212;9.3333333;9.4545455;9.6969697;9.8181818;9.9393939;10.060606;10.181818;10.30303;10.424242;10.666667;10.787879;11.030303;11.151515;11.272727;11.393939;11.515152;11.636364;11.757576;11.878788;12,1.3333333;1.4545455;2.0606061;2.6666667;2.9090909;3.1515152;3.2727273;3.8787879;4;4.1212121;4.7272727;4.8484848;5.4545455;5.6969697;6.4242424;8.2424242;8.3636364;9.5757576;10.545455;10.909091,PINN,0.12179698713596376,0.04121834483451896,0.0006674141660317486,0.00014350809259610836,33.25858339682514,99.85649190740389,0.00989705769663701,0.0
